crime_id,timestamp,date,time,year,month,day_of_week,hour,crime_type,ipc_bns_section,severity_score,district,police_station,location_name,location_type,latitude,longitude,weapon_used,investigation_status
DL-2020-006732,2020-02-23 12:44:39,2020-02-23,12:44,2020,2,Sunday,12,Snatching,IPC Sec 356 / 379,3,Central,Central Sector PS,"General Sector Road, Central",Public Park / Open Ground,28.631952,76.977418,No,Under Investigation
DL-2020-018089,2020-02-23 23:41:07,2020-02-23,23:41,2020,2,Sunday,23,Assault / Hurt,IPC Sec 323 / 325,3,South East,Okhla Industrial Area,Okhla Phase II & Railway Siding,Industrial Area,28.537455,77.266656,No,Untraced
DL-2020-018309,2020-02-24 04:04:24,2020-02-24,04:04,2020,2,Monday,4,Motor Vehicle Theft,IPC Sec 379,2,South,Saket,Select Citywalk & Press Enclave,Mall & Commercial Strip,28.518724,77.217777,No,Chargesheet Filed
DL-2020-023155,2020-02-24 07:05:39,2020-02-24,07:05,2020,2,Monday,7,Snatching,IPC Sec 356 / 379,3,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.576546,77.205237,Yes,Chargesheet Filed
DL-2020-020223,2020-02-24 07:55:51,2020-02-24,07:55,2020,2,Monday,7,Snatching,IPC Sec 356 / 379,3,South East,Lajpat Nagar,Central Market Lajpat Nagar II,Shopping District,28.5741,77.242086,No,Cancelled / False FIR
DL-2020-017215,2020-02-24 15:20:44,2020-02-24,15:20,2020,2,Monday,15,Pickpocketing / Theft,IPC Sec 379,1,North,Kashmere Gate,ISBT Kashmere Gate & Metro Junction,Interstate Transit Hub,28.662075,77.235683,No,Under Investigation
DL-2020-004821,2020-02-24 15:45:44,2020-02-24,15:45,2020,2,Monday,15,Snatching,IPC Sec 356 / 379,3,North East,Jafrabad,Jafrabad Main Road / Metro Station,High Density Residential,28.695729,77.268722,Yes,Under Investigation
DL-2020-002253,2020-02-24 15:58:09,2020-02-24,15:58,2020,2,Monday,15,Pickpocketing / Theft,IPC Sec 379,1,Dwarka,Uttam Nagar,Uttam Nagar East Metro / Arya Samaj Road,Crowded Arterial Road,28.618106,77.067712,No,Chargesheet Filed
DL-2020-023266,2020-02-24 18:14:52,2020-02-24,18:14,2020,2,Monday,18,Motor Vehicle Theft,IPC Sec 379,2,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.643432,77.213716,No,Under Investigation
DL-2020-023853,2020-02-25 01:10:45,2020-02-25,01:10,2020,2,Tuesday,1,Robbery,IPC Sec 392 / 397,5,Outer,Mangolpuri,Mangolpuri Industrial Area / S-Block,Dense Resettlement Colony,28.693188,77.079553,Yes,Under Investigation
DL-2020-000637,2020-02-25 03:33:25,2020-02-25,03:33,2020,2,Tuesday,3,Motor Vehicle Theft,IPC Sec 379,2,West,West Sector PS,"General Sector Road, West",Public Park / Open Ground,28.633634,77.165753,No,Under Investigation
DL-2020-017572,2020-02-25 07:49:15,2020-02-25,07:49,2020,2,Tuesday,7,Snatching,IPC Sec 356 / 379,3,Central,Karol Bagh,Gaffar Market / Ajmal Khan Road,Commercial Market,28.656634,77.189287,Yes,Chargesheet Filed
DL-2020-015392,2020-02-25 10:02:20,2020-02-25,10:02,2020,2,Tuesday,10,Pickpocketing / Theft,IPC Sec 379,1,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.646562,77.120571,No,Chargesheet Filed
DL-2020-010763,2020-02-25 14:01:11,2020-02-25,14:01,2020,2,Tuesday,14,Pickpocketing / Theft,IPC Sec 379,1,Central,Karol Bagh,Gaffar Market / Ajmal Khan Road,Commercial Market,28.647567,77.199969,No,Under Investigation
DL-2020-033785,2020-02-25 19:23:48,2020-02-25,19:23,2020,2,Tuesday,19,Motor Vehicle Theft,IPC Sec 379,2,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.578452,77.202081,No,Chargesheet Filed
DL-2020-020925,2020-02-25 19:43:45,2020-02-25,19:43,2020,2,Tuesday,19,Motor Vehicle Theft,IPC Sec 379,2,Central,Karol Bagh,Gaffar Market / Ajmal Khan Road,Commercial Market,28.657459,77.187372,No,Under Investigation
DL-2020-025502,2020-02-25 21:34:17,2020-02-25,21:34,2020,2,Tuesday,21,Snatching,IPC Sec 356 / 379,3,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.640258,77.218042,No,Under Investigation
DL-2020-020490,2020-02-25 22:54:33,2020-02-25,22:54,2020,2,Tuesday,22,Motor Vehicle Theft,IPC Sec 379,2,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.644317,77.220948,No,Under Investigation
DL-2020-007170,2020-02-25 23:12:03,2020-02-25,23:12,2020,2,Tuesday,23,Motor Vehicle Theft,IPC Sec 379,2,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.578728,77.200137,No,Untraced
DL-2020-025239,2020-02-26 00:00:20,2020-02-26,00:00,2020,2,Wednesday,0,Snatching,IPC Sec 356 / 379,3,North East,Jafrabad,Jafrabad Main Road / Metro Station,High Density Residential,28.688289,77.268016,No,Untraced
DL-2020-033278,2020-02-26 01:31:55,2020-02-26,01:31,2020,2,Wednesday,1,Motor Vehicle Theft,IPC Sec 379,2,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.57024,77.197999,No,Under Investigation
DL-2020-034347,2020-02-26 04:10:18,2020-02-26,04:10,2020,2,Wednesday,4,Motor Vehicle Theft,IPC Sec 379,2,Outer North,Narela,Narela Industrial Area / DSIDC Complex,Industrial & Border Outpost,28.848398,77.0859,No,Under Investigation
DL-2020-030500,2020-02-26 08:42:07,2020-02-26,08:42,2020,2,Wednesday,8,Burglary,IPC Sec 380 / 457,3,North East,North East Sector PS,"General Sector Road, North East",Residential Colony,28.500045,77.232299,No,Untraced
DL-2020-021604,2020-02-26 13:02:42,2020-02-26,13:02,2020,2,Wednesday,13,Snatching,IPC Sec 356 / 379,3,South West,South West Sector PS,"General Sector Road, South West",Roadside / Highway,28.826863,77.301363,No,Chargesheet Filed
DL-2020-003189,2020-02-26 17:01:11,2020-02-26,17:01,2020,2,Wednesday,17,Eve Teasing / Harassment,IPC Sec 354 / 509,3,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.640529,77.220882,No,Under Investigation
DL-2020-021499,2020-02-26 20:28:26,2020-02-26,20:28,2020,2,Wednesday,20,Motor Vehicle Theft,IPC Sec 379,2,South East,Lajpat Nagar,Central Market Lajpat Nagar II,Shopping District,28.564055,77.240988,No,Chargesheet Filed
DL-2020-019679,2020-02-26 23:25:19,2020-02-26,23:25,2020,2,Wednesday,23,Robbery,IPC Sec 392 / 397,5,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.638042,77.314651,Yes,Untraced
DL-2020-033553,2020-02-27 04:24:37,2020-02-27,04:24,2020,2,Thursday,4,Motor Vehicle Theft,IPC Sec 379,2,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.79515,77.027049,No,Under Investigation
DL-2020-013586,2020-02-27 04:34:18,2020-02-27,04:34,2020,2,Thursday,4,Snatching,IPC Sec 356 / 379,3,South,Saket,Select Citywalk & Press Enclave,Mall & Commercial Strip,28.532116,77.225299,No,Under Investigation
DL-2020-017352,2020-02-27 06:51:54,2020-02-27,06:51,2020,2,Thursday,6,Burglary,IPC Sec 380 / 457,3,Dwarka,Dwarka Sector PS,"General Sector Road, Dwarka",Public Park / Open Ground,28.818045,77.00186,No,Under Investigation
DL-2020-030281,2020-02-27 14:56:06,2020-02-27,14:56,2020,2,Thursday,14,Snatching,IPC Sec 356 / 379,3,East,Ghazipur,Ghazipur Mandi / Delhi-UP Border,Interstate Border / Wholesale Mandi,28.628938,77.324843,No,Untraced
DL-2020-017288,2020-02-27 16:53:32,2020-02-27,16:53,2020,2,Thursday,16,Snatching,IPC Sec 356 / 379,3,East,Ghazipur,Ghazipur Mandi / Delhi-UP Border,Interstate Border / Wholesale Mandi,28.621299,77.325449,No,Under Investigation
DL-2020-020120,2020-02-27 17:37:16,2020-02-27,17:37,2020,2,Thursday,17,Snatching,IPC Sec 356 / 379,3,West,Janakpuri,Janakpuri District Centre,Commercial Complex,28.628741,77.074821,No,Under Investigation
DL-2020-024917,2020-02-28 02:07:44,2020-02-28,02:07,2020,2,Friday,2,Robbery,IPC Sec 392 / 397,5,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.651544,77.317035,Yes,Chargesheet Filed
DL-2020-010066,2020-02-28 02:47:47,2020-02-28,02:47,2020,2,Friday,2,Robbery,IPC Sec 392 / 397,4,Outer,Mangolpuri,Mangolpuri Industrial Area / S-Block,Dense Resettlement Colony,28.688585,77.077528,No,Under Investigation
DL-2020-021361,2020-02-28 04:47:52,2020-02-28,04:47,2020,2,Friday,4,Robbery,IPC Sec 392 / 397,4,Dwarka,Dwarka Sector 23,Dwarka Expressway / Sector 21 Terminal,Transit Expressway & Isolated Stretch,28.552369,77.060394,No,Under Investigation
DL-2020-001769,2020-02-28 08:06:48,2020-02-28,08:06,2020,2,Friday,8,Snatching,IPC Sec 356 / 379,3,Dwarka,Dwarka Sector PS,"General Sector Road, Dwarka",Roadside / Highway,28.489814,77.172371,No,Chargesheet Filed
DL-2020-022003,2020-02-29 01:18:34,2020-02-29,01:18,2020,2,Saturday,1,Robbery,IPC Sec 392 / 397,4,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.665814,77.27508,No,Chargesheet Filed
DL-2020-032671,2020-02-29 09:41:52,2020-02-29,09:41,2020,2,Saturday,9,Motor Vehicle Theft,IPC Sec 379,2,South East,Lajpat Nagar,Central Market Lajpat Nagar II,Shopping District,28.569726,77.246888,No,Chargesheet Filed
DL-2020-016485,2020-02-29 19:42:35,2020-02-29,19:42,2020,2,Saturday,19,Assault / Hurt,IPC Sec 323 / 325,4,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.664023,77.269017,Yes,Under Investigation
DL-2020-002341,2020-02-29 22:54:21,2020-02-29,22:54,2020,2,Saturday,22,Pickpocketing / Theft,IPC Sec 379,1,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.577276,77.202501,No,Chargesheet Filed
DL-2020-002029,2020-03-01 02:52:04,2020-03-01,02:52,2020,3,Sunday,2,Motor Vehicle Theft,IPC Sec 379,2,South West,South West Sector PS,"General Sector Road, South West",Residential Colony,28.484516,77.243358,No,Chargesheet Filed
DL-2020-032167,2020-03-01 03:03:35,2020-03-01,03:03,2020,3,Sunday,3,Robbery,IPC Sec 392 / 397,4,East,Ghazipur,Ghazipur Mandi / Delhi-UP Border,Interstate Border / Wholesale Mandi,28.613883,77.322807,No,Under Investigation
DL-2020-034862,2020-03-01 04:27:22,2020-03-01,04:27,2020,3,Sunday,4,Burglary,IPC Sec 380 / 457,3,South East,South East Sector PS,"General Sector Road, South East",Residential Colony,28.67378,76.954713,No,Under Investigation
DL-2020-011700,2020-03-01 17:48:02,2020-03-01,17:48,2020,3,Sunday,17,Snatching,IPC Sec 356 / 379,3,Outer North,Outer North Sector PS,"General Sector Road, Outer North",Near Market,28.841355,77.323144,No,Under Investigation
DL-2020-026133,2020-03-01 19:07:51,2020-03-01,19:07,2020,3,Sunday,19,Pickpocketing / Theft,IPC Sec 379,1,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.573415,77.185606,No,Chargesheet Filed
DL-2020-025695,2020-03-01 20:15:18,2020-03-01,20:15,2020,3,Sunday,20,NDPS / Drug Offence,NDPS Act Sec 20 / 22,4,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.66378,77.280931,No,Chargesheet Filed
DL-2020-034134,2020-03-01 20:26:19,2020-03-01,20:26,2020,3,Sunday,20,Snatching,IPC Sec 356 / 379,3,Dwarka,Uttam Nagar,Uttam Nagar East Metro / Arya Samaj Road,Crowded Arterial Road,28.617305,77.066782,Yes,Untraced
DL-2020-011558,2020-03-02 01:25:42,2020-03-02,01:25,2020,3,Monday,1,Snatching,IPC Sec 356 / 379,3,North East,Jafrabad,Jafrabad Main Road / Metro Station,High Density Residential,28.689215,77.272183,No,Untraced
DL-2020-029344,2020-03-02 08:39:45,2020-03-02,08:39,2020,3,Monday,8,Snatching,IPC Sec 356 / 379,3,West,West Sector PS,"General Sector Road, West",Roadside / Highway,28.609661,77.022585,No,Chargesheet Filed
DL-2020-012431,2020-03-02 10:43:07,2020-03-02,10:43,2020,3,Monday,10,Cyber Crime,IT Act Sec 66D / IPC 420,2,West,Janakpuri,Janakpuri District Centre,Commercial Complex,28.628129,77.083687,No,Under Investigation
DL-2020-019974,2020-03-02 16:06:24,2020-03-02,16:06,2020,3,Monday,16,Robbery,IPC Sec 392 / 397,4,North East,Jafrabad,Jafrabad Main Road / Metro Station,High Density Residential,28.695686,77.266844,No,Chargesheet Filed
DL-2020-025990,2020-03-02 16:27:09,2020-03-02,16:27,2020,3,Monday,16,Burglary,IPC Sec 380 / 457,3,Rohini,Prashant Vihar,Sector 14 / Outer Ring Road Hub,Residential & Highway Arterial,28.712631,77.116785,No,Convicted
DL-2020-017794,2020-03-02 21:24:23,2020-03-02,21:24,2020,3,Monday,21,Motor Vehicle Theft,IPC Sec 379,2,North,Kashmere Gate,ISBT Kashmere Gate & Metro Junction,Interstate Transit Hub,28.667213,77.22284,No,Untraced
DL-2020-018108,2020-03-02 22:23:06,2020-03-02,22:23,2020,3,Monday,22,Assault / Hurt,IPC Sec 323 / 325,4,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.667179,77.283753,Yes,Under Investigation
DL-2020-018323,2020-03-02 23:00:15,2020-03-02,23:00,2020,3,Monday,23,Motor Vehicle Theft,IPC Sec 379,2,Dwarka,Dwarka Sector 23,Dwarka Expressway / Sector 21 Terminal,Transit Expressway & Isolated Stretch,28.548105,77.055152,No,Chargesheet Filed
DL-2020-019253,2020-03-02 23:08:40,2020-03-02,23:08,2020,3,Monday,23,Pickpocketing / Theft,IPC Sec 379,1,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.641773,77.114737,No,Chargesheet Filed
DL-2020-034150,2020-03-03 00:40:52,2020-03-03,00:40,2020,3,Tuesday,0,Motor Vehicle Theft,IPC Sec 379,2,Dwarka,Dwarka Sector PS,"General Sector Road, Dwarka",Residential Colony,28.495406,77.028259,No,Cancelled / False FIR
DL-2020-025223,2020-03-03 03:04:42,2020-03-03,03:04,2020,3,Tuesday,3,Robbery,IPC Sec 392 / 397,5,Dwarka,Dwarka Sector 23,Dwarka Expressway / Sector 21 Terminal,Transit Expressway & Isolated Stretch,28.559518,77.05167,Yes,Chargesheet Filed
DL-2020-022724,2020-03-03 03:19:50,2020-03-03,03:19,2020,3,Tuesday,3,Motor Vehicle Theft,IPC Sec 379,2,West,Janakpuri,Janakpuri District Centre,Commercial Complex,28.631685,77.082864,No,Chargesheet Filed
DL-2020-017285,2020-03-03 05:45:08,2020-03-03,05:45,2020,3,Tuesday,5,Burglary,IPC Sec 380 / 457,3,Outer North,Narela,Narela Industrial Area / DSIDC Complex,Industrial & Border Outpost,28.853774,77.091729,No,Convicted
DL-2020-019153,2020-03-03 06:28:17,2020-03-03,06:28,2020,3,Tuesday,6,Snatching,IPC Sec 356 / 379,3,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.629558,77.22532,Yes,Under Investigation
DL-2020-000506,2020-03-03 13:59:18,2020-03-03,13:59,2020,3,Tuesday,13,Pickpocketing / Theft,IPC Sec 379,1,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.638897,77.215038,No,Under Investigation
DL-2020-028926,2020-03-04 00:03:04,2020-03-04,00:03,2020,3,Wednesday,0,Motor Vehicle Theft,IPC Sec 379,2,East,Ghazipur,Ghazipur Mandi / Delhi-UP Border,Interstate Border / Wholesale Mandi,28.627937,77.325543,No,Under Investigation
DL-2020-002045,2020-03-04 02:47:40,2020-03-04,02:47,2020,3,Wednesday,2,Robbery,IPC Sec 392 / 397,5,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.64102,77.221508,Yes,Under Investigation
DL-2020-001951,2020-03-04 03:47:11,2020-03-04,03:47,2020,3,Wednesday,3,Burglary,IPC Sec 380 / 457,3,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.797213,77.023051,No,Untraced
DL-2020-034758,2020-03-04 04:48:49,2020-03-04,04:48,2020,3,Wednesday,4,Motor Vehicle Theft,IPC Sec 379,2,Dwarka,Uttam Nagar,Uttam Nagar East Metro / Arya Samaj Road,Crowded Arterial Road,28.614799,77.058465,No,Chargesheet Filed
DL-2020-027949,2020-03-04 16:44:25,2020-03-04,16:44,2020,3,Wednesday,16,Pickpocketing / Theft,IPC Sec 379,1,Central,Karol Bagh,Gaffar Market / Ajmal Khan Road,Commercial Market,28.649459,77.183732,No,Chargesheet Filed
DL-2020-012651,2020-03-04 20:29:55,2020-03-04,20:29,2020,3,Wednesday,20,Robbery,IPC Sec 392 / 397,5,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.645463,77.324551,Yes,Chargesheet Filed
DL-2020-021017,2020-03-04 20:39:50,2020-03-04,20:39,2020,3,Wednesday,20,Snatching,IPC Sec 356 / 379,3,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.64769,77.124334,No,Under Investigation
DL-2020-027665,2020-03-04 21:31:36,2020-03-04,21:31,2020,3,Wednesday,21,Robbery,IPC Sec 392 / 397,5,East,Ghazipur,Ghazipur Mandi / Delhi-UP Border,Interstate Border / Wholesale Mandi,28.626076,77.320721,Yes,Under Investigation
DL-2020-029892,2020-03-04 21:40:50,2020-03-04,21:40,2020,3,Wednesday,21,Robbery,IPC Sec 392 / 397,4,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.666834,77.275577,No,Untraced
DL-2020-023323,2020-03-05 10:53:56,2020-03-05,10:53,2020,3,Thursday,10,Cyber Crime,IT Act Sec 66D / IPC 420,2,West,Janakpuri,Janakpuri District Centre,Commercial Complex,28.632785,77.085013,No,Chargesheet Filed
DL-2020-000613,2020-03-05 14:45:45,2020-03-05,14:45,2020,3,Thursday,14,Motor Vehicle Theft,IPC Sec 379,2,Central,Central Sector PS,"General Sector Road, Central",Near Market,28.665323,77.006999,No,Chargesheet Filed
DL-2020-011837,2020-03-05 15:29:25,2020-03-05,15:29,2020,3,Thursday,15,Motor Vehicle Theft,IPC Sec 379,2,Rohini,Prashant Vihar,Sector 14 / Outer Ring Road Hub,Residential & Highway Arterial,28.708031,77.106524,No,Chargesheet Filed
DL-2020-022108,2020-03-05 18:17:28,2020-03-05,18:17,2020,3,Thursday,18,Snatching,IPC Sec 356 / 379,3,Outer North,Outer North Sector PS,"General Sector Road, Outer North",Public Park / Open Ground,28.615569,77.199217,No,Under Investigation
DL-2020-005617,2020-03-05 20:04:19,2020-03-05,20:04,2020,3,Thursday,20,Snatching,IPC Sec 356 / 379,3,Central,Karol Bagh,Gaffar Market / Ajmal Khan Road,Commercial Market,28.648956,77.192925,No,Chargesheet Filed
DL-2020-016983,2020-03-05 23:40:30,2020-03-05,23:40,2020,3,Thursday,23,Motor Vehicle Theft,IPC Sec 379,2,South,Hauz Khas,Hauz Khas Village / Aurobindo Marg,Nightlife & Commercial Hub,28.549021,77.194388,No,Under Investigation
DL-2020-026941,2020-03-06 01:11:52,2020-03-06,01:11,2020,3,Friday,1,Motor Vehicle Theft,IPC Sec 379,2,Rohini,Rohini Sector PS,"General Sector Road, Rohini",Public Park / Open Ground,28.550299,76.984825,No,Chargesheet Filed
DL-2020-024006,2020-03-06 02:51:25,2020-03-06,02:51,2020,3,Friday,2,Motor Vehicle Theft,IPC Sec 379,2,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.65498,77.118601,No,Chargesheet Filed
DL-2020-001453,2020-03-06 10:13:30,2020-03-06,10:13,2020,3,Friday,10,Pickpocketing / Theft,IPC Sec 379,1,Rohini,Rohini Sector PS,"General Sector Road, Rohini",Public Park / Open Ground,28.805451,77.212646,No,Under Investigation
DL-2020-009716,2020-03-06 12:13:06,2020-03-06,12:13,2020,3,Friday,12,Pickpocketing / Theft,IPC Sec 379,1,Dwarka,Uttam Nagar,Uttam Nagar East Metro / Arya Samaj Road,Crowded Arterial Road,28.613632,77.056774,No,Chargesheet Filed
DL-2020-000819,2020-03-06 15:07:33,2020-03-06,15:07,2020,3,Friday,15,Pickpocketing / Theft,IPC Sec 379,1,South East,Lajpat Nagar,Central Market Lajpat Nagar II,Shopping District,28.571317,77.244386,No,Untraced
DL-2020-023503,2020-03-06 22:57:53,2020-03-06,22:57,2020,3,Friday,22,Robbery,IPC Sec 392 / 397,5,East,Ghazipur,Ghazipur Mandi / Delhi-UP Border,Interstate Border / Wholesale Mandi,28.628424,77.324621,Yes,Chargesheet Filed
DL-2020-027553,2020-03-07 01:25:55,2020-03-07,01:25,2020,3,Saturday,1,Robbery,IPC Sec 392 / 397,5,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.643024,77.206251,Yes,Under Investigation
DL-2020-017690,2020-03-07 01:42:48,2020-03-07,01:42,2020,3,Saturday,1,Motor Vehicle Theft,IPC Sec 379,2,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.642299,77.316224,No,Under Investigation
DL-2020-027380,2020-03-07 02:15:13,2020-03-07,02:15,2020,3,Saturday,2,Motor Vehicle Theft,IPC Sec 379,2,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.646648,77.120634,No,Convicted
DL-2020-015296,2020-03-07 09:40:34,2020-03-07,09:40,2020,3,Saturday,9,Robbery,IPC Sec 392 / 397,4,Outer,Mangolpuri,Mangolpuri Industrial Area / S-Block,Dense Resettlement Colony,28.69554,77.079692,No,Under Investigation
DL-2020-010499,2020-03-07 10:16:49,2020-03-07,10:16,2020,3,Saturday,10,Pickpocketing / Theft,IPC Sec 379,1,South East,Lajpat Nagar,Central Market Lajpat Nagar II,Shopping District,28.565902,77.245103,No,Under Investigation
DL-2020-003765,2020-03-07 16:44:27,2020-03-07,16:44,2020,3,Saturday,16,Snatching,IPC Sec 356 / 379,3,North,Kotwali,Chandni Chowk / Old Delhi Railway Station,Crowded Wholesale Market,28.661117,77.228859,No,Chargesheet Filed
DL-2020-016014,2020-03-07 19:45:52,2020-03-07,19:45,2020,3,Saturday,19,Snatching,IPC Sec 356 / 379,3,Shahdara,Shahdara Sector PS,"General Sector Road, Shahdara",Residential Colony,28.7747,77.191866,Yes,Under Investigation
DL-2020-025331,2020-03-07 21:31:58,2020-03-07,21:31,2020,3,Saturday,21,Motor Vehicle Theft,IPC Sec 379,2,South,Hauz Khas,Hauz Khas Village / Aurobindo Marg,Nightlife & Commercial Hub,28.54901,77.186146,No,Under Investigation
DL-2020-010988,2020-03-07 21:36:43,2020-03-07,21:36,2020,3,Saturday,21,Snatching,IPC Sec 356 / 379,3,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.640645,77.214414,No,Untraced
