record_id,district,police_station,landmark_premise,premises_type,crime_category,statutory_ipc,date,hour,minute,day_of_week,is_weekend,is_night,is_rush_hour,latitude,longitude,severity_score,risk_index,risk_level,is_high_risk,confirmation_status
DEL-FIR-2025-103918,South-East,Lajpat Nagar,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-01-26,23,3,Sunday,1,1,0,28.551902,77.238324,4,0.837,High,1,Pending Investigation
DEL-FIR-2025-103919,North-West,Model Town,Ashok Vihar Deep Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-09,4,51,Tuesday,0,1,0,28.693377,77.176287,3,0.665,High,1,Confirmed
DEL-FIR-2025-103920,North-West,Ashok Vihar,Ashok Vihar Deep Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-08-26,1,37,Tuesday,0,1,0,28.688212,77.177545,4,0.646,Medium,0,Confirmed
DEL-FIR-2025-103921,North,Kashmere Gate,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-11-04,14,49,Tuesday,0,0,0,28.667633,77.228391,4,0.619,Medium,0,Pending Investigation
DEL-FIR-2025-103922,New Delhi,Mandir Marg,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-07-19,21,23,Saturday,1,0,0,28.590348,77.175905,3,0.515,Medium,0,Confirmed
DEL-FIR-2025-103923,Central,Paharganj,New Delhi Railway Station Gate 2,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-07-08,17,13,Tuesday,0,0,1,28.640216,77.217829,3,0.539,Medium,0,Confirmed
DEL-FIR-2025-103924,Shahdara,Krishna Nagar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-03-31,21,39,Monday,0,0,0,30.099694,75.636624,4,0.648,Medium,0,Confirmed
DEL-FIR-2025-103925,Shahdara,Farsh Bazar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-03-03,0,34,Monday,0,1,0,28.657568,77.280918,3,0.649,Medium,0,Confirmed
DEL-FIR-2025-103926,North-West,Shalimar Bagh,Ashok Vihar Deep Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-19,9,31,Tuesday,0,0,1,28.686919,77.17238,3,0.499,Medium,0,Confirmed
DEL-FIR-2025-103927,Dwarka,Dwarka North,Najafgarh Road Trunk Highway,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-07-10,13,15,Thursday,0,0,0,28.616777,77.026328,4,0.473,Medium,0,Confirmed
DEL-FIR-2025-103928,North-West,Model Town,Netaji Subhash Place Commercial Hub,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-04-13,2,39,Sunday,1,1,0,28.690052,77.152499,3,0.72,High,1,Confirmed
DEL-FIR-2025-103929,South-East,Okhla,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-10-23,20,7,Thursday,0,0,1,28.551594,77.261742,3,0.536,Medium,0,Confirmed
DEL-FIR-2025-103930,Dwarka,Dwarka Sector 23,Najafgarh Road Trunk Highway,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-11-18,17,13,Tuesday,0,0,1,28.614898,77.03301,3,0.494,Medium,0,Confirmed
DEL-FIR-2025-103931,North-West,Model Town,Wazirpur Industrial Area,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-09-21,21,8,Sunday,1,0,0,28.698038,77.170646,3,0.505,Medium,0,Confirmed
DEL-FIR-2025-103932,North-West,Model Town,Shalimar Bagh Club Road,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-20,5,27,Saturday,1,1,0,28.708468,77.157339,3,0.751,High,1,Confirmed
DEL-FIR-2025-103933,East,Pandav Nagar,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-04-06,21,7,Sunday,1,0,0,28.601042,77.294998,3,0.517,Medium,0,Confirmed
DEL-FIR-2025-103934,Outer,Sultanpuri,Peeragarhi Intersection & Metro,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-10-20,1,14,Monday,0,1,0,28.678102,77.093224,3,0.656,High,1,False Alarm / Dismissed
DEL-FIR-2025-103935,North,Civil Lines,Kamla Nagar Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-06-21,21,27,Saturday,1,0,0,,,3,0.613,Medium,0,Pending Investigation
DEL-FIR-2025-103936,South,Malviya Nagar,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-11-26,14,23,Wednesday,0,0,0,28.545505,77.208029,4,0.542,Medium,0,Confirmed
DEL-FIR-2025-103937,North-West,Ashok Vihar,Ashok Vihar Deep Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-04-15,23,19,Tuesday,0,1,0,28.684107,77.174116,4,0.811,High,1,Confirmed
DEL-FIR-2025-103938,South-East,Kalkaji,Lajpat Nagar Central Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-12-23,2,32,Tuesday,0,1,0,28.568991,77.244708,4,0.777,High,1,Confirmed
DEL-FIR-2025-103939,North-West,Netaji Subhash Place,Shalimar Bagh Club Road,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-01-26,16,10,Sunday,1,0,0,28.716473,77.160422,2,0.468,Medium,0,Confirmed
DEL-FIR-2025-103940,Shahdara,Krishna Nagar,Gandhi Nagar Textile Wholesale Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-06-30,14,41,Monday,0,0,0,28.65998,77.26536,4,0.619,Medium,0,False Alarm / Dismissed
DEL-FIR-2025-103941,Dwarka,Dwarka Sector 23,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-08-24,21,24,Sunday,1,0,0,28.623039,77.063158,3,0.644,Medium,0,False Alarm / Dismissed
DEL-FIR-2025-103942,Rohini,South Rohini,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-10-24,19,14,Friday,0,0,1,28.72162,77.117995,3,0.392,Low,0,Confirmed
DEL-FIR-2025-103943,North-East,Seelampur,Seelampur Metro & Market Chowk,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-09-07,22,9,Sunday,1,1,0,28.669203,77.266093,4,0.802,High,1,Confirmed
DEL-FIR-2025-103944,South-East,Nehru Place,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-01,4,7,Wednesday,0,1,0,28.555516,77.228387,3,0.58,Medium,0,Confirmed
DEL-FIR-2025-103945,Central,Rajinder Nagar,New Delhi Railway Station Gate 2,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-11-15,17,57,Saturday,1,0,1,28.642032,77.220963,2,0.54,Medium,0,Confirmed
DEL-FIR-2025-103946,North,Civil Lines,Kamla Nagar Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-09-28,10,13,Sunday,1,0,1,28.685876,77.202744,3,0.632,Medium,0,Confirmed
DEL-FIR-2025-103947,East,Laxmi Nagar,Laxmi Nagar Vikas Marg Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-04-07,1,54,Monday,0,1,0,28.629179,77.279433,3,0.626,Medium,0,Confirmed
DEL-FIR-2025-103948,New Delhi,Mandir Marg,Connaught Place Inner Circle,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-16,21,10,Wednesday,0,0,0,28.631667,77.216446,3,0.554,Medium,0,Confirmed
DEL-FIR-2025-103949,South-West,Delhi Cantt,RK Puram Sector 4 Complex,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-04-29,23,7,Tuesday,0,1,0,28.561887,77.171345,3,0.554,Medium,0,Confirmed
DEL-FIR-2025-103950,West,Punjabi Bagh,Mayapuri Industrial Area Phase 2,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-09-08,19,0,Monday,0,0,1,28.635937,77.135305,3,0.494,Medium,0,Pending Investigation
DEL-FIR-2025-103951,North-West,Shalimar Bagh,Model Town 2 Gujranwala Town,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-11-16,17,58,Sunday,1,0,1,28.706749,77.189745,3,0.399,Low,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-103952,South-East,Lajpat Nagar,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-05-08,20,50,Thursday,0,0,1,28.548446,77.260399,4,0.563,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-103953,Central,Chandni Chowk,Karol Bagh Gaffar Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-04-08,99,25,Tuesday,0,1,0,28.651753,77.191387,4,0.682,High,1,Confirmed
DEL-FIR-2025-103954,East,Preet Vihar,Laxmi Nagar Vikas Marg Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-02-24,19,40,Monday,0,0,1,28.632163,77.281056,3,0.494,Medium,0,Confirmed
DEL-FIR-2025-103955,West,Rajouri Garden,Mayapuri Industrial Area Phase 2,Industrial & Warehouse Estates,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-02-13,10,42,Thursday,0,0,1,28.632742,77.134867,2,0.241,Low,0,Confirmed
DEL-FIR-2025-103956,South-West,Vasant Kunj,RK Puram Sector 4 Complex,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-07-04,13,25,Friday,0,0,0,,,3,0.499,Medium,0,Confirmed
DEL-FIR-2025-103957,Rohini,Kanjhawala,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-06-13,23,44,Friday,0,1,0,28.717582,77.11888,4,0.672,High,1,Confirmed
DEL-FIR-2025-103958,Dwarka,Dwarka North,Dwarka Sector 10 District Court & Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-12-27,0,3,Saturday,1,1,0,28.580093,77.054118,4,0.823,High,1,Confirmed
DEL-FIR-2025-103959,South-East,Nehru Place,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-18,3,41,Thursday,0,1,0,28.552931,77.235047,3,0.621,Medium,0,Confirmed
DEL-FIR-2025-103960,Dwarka,Uttam Nagar,Najafgarh Road Trunk Highway,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-04,22,18,Saturday,1,1,0,28.618167,77.029333,3,0.648,Medium,0,Confirmed
DEL-FIR-2025-103961,Rohini,Begumpur,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-05-26,17,7,Monday,0,0,1,28.718173,77.118087,2,0.391,Low,0,Pending Investigation
DEL-FIR-2025-103962,North,Kashmere Gate,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-08-19,0,6,Tuesday,0,1,0,29.672298,76.353257,4,0.723,High,1,Confirmed
DEL-FIR-2025-103963,East,Mayur Vihar 1,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-20,16,33,Sunday,1,0,0,28.604665,77.29332,3,0.617,Medium,0,Confirmed
DEL-FIR-2025-103964,Rohini,Kanjhawala,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-05-07,21,7,Wednesday,0,0,0,28.739175,77.131443,3,0.483,Medium,0,Confirmed
DEL-FIR-2025-103965,East,Pandav Nagar,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-12-22,9,17,Monday,0,0,1,28.606847,77.293454,3,0.429,Medium,0,Confirmed
DEL-FIR-2025-103966,Outer-North,Bawana,Samaypur Badli Metro & Railway Hub,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-01-14,17,41,Tuesday,0,0,1,28.742808,77.143936,4,0.614,Medium,0,Pending Investigation
DEL-FIR-2025-103967,New Delhi,Parliament Street,Barakhamba Road ATM Cluster,Bank & ATM Premises,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-10-01,10,25,Wednesday,0,0,1,28.62465,77.216058,2,0.286,Low,0,Confirmed
DEL-FIR-2025-103968,South,Saket,Malviya Nagar Shivalik Colony,Residential Gated Colony,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-03-06,0,46,Thursday,0,1,0,28.535029,77.219321,4,0.672,High,1,Confirmed
DEL-FIR-2025-103969,Shahdara,Krishna Nagar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-05-05,17,40,Monday,0,0,1,28.655107,77.282515,3,0.5,Medium,0,False Alarm / Dismissed
DEL-FIR-2025-103970,North,Civil Lines,Sadar Bazar Wholesale Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-05-04,8,10,Sunday,1,0,1,28.655507,77.207371,2,0.516,Medium,0,Confirmed
DEL-FIR-2025-103971,New Delhi,Mandir Marg,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-04-12,23,39,Saturday,1,1,0,28.585402,77.175298,3,0.678,High,1,Confirmed
DEL-FIR-2025-103972,East,Pandav Nagar,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-22,13,45,Tuesday,0,0,0,28.620548,77.316682,3,0.531,Medium,0,Pending Investigation
DEL-FIR-2025-103973,Rohini,Begumpur,Rithala Metro Terminal,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-06-23,16,41,Monday,0,0,0,28.719572,77.108334,2,0.438,Medium,0,Confirmed
DEL-FIR-2025-103974,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-07-09,17,56,Wednesday,0,0,1,,,3,0.478,Medium,0,Pending Investigation
DEL-FIR-2025-103975,East,Kalyanpuri,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-03-12,0,51,Wednesday,0,1,0,28.619148,77.31988,3,0.668,High,1,Confirmed
DEL-FIR-2025-103976,South-West,Vasant Kunj,RK Puram Sector 4 Complex,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-10,17,37,Wednesday,0,0,1,28.565148,77.178116,3,0.39,Low,0,Confirmed
DEL-FIR-2025-103977,Outer,Sultanpuri,Paschim Vihar Jwala Heri Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-10-12,2,14,Sunday,1,1,0,28.679096,77.106882,4,0.878,High,1,Confirmed
DEL-FIR-2025-103978,North,Maurice Nagar,Kamla Nagar Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-11-17,18,42,Monday,0,0,1,28.680623,77.203109,3,0.542,Medium,0,Confirmed
DEL-FIR-2025-103979,Rohini,Kanjhawala,Rithala Metro Terminal,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-01-21,23,58,Tuesday,0,1,0,28.719432,77.105803,3,0.735,High,1,Confirmed
DEL-FIR-2025-103980,South,Mehrauli,Malviya Nagar Shivalik Colony,Residential Gated Colony,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-11-05,0,39,Wednesday,0,1,0,28.539938,77.212163,4,0.684,High,1,Confirmed
DEL-FIR-2025-103981,Outer,Paschim Vihar,Mangolpuri Industrial Area Phase 1,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-11-30,14,5,Sunday,1,0,0,28.691804,77.089531,4,0.615,Medium,0,Confirmed
DEL-FIR-2025-103982,Shahdara,Anand Vihar,Vivek Vihar Block B,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-09-11,20,0,Thursday,0,0,1,,,3,0.374,Low,0,Confirmed
DEL-FIR-2025-103983,Rohini,South Rohini,Begumpur Main Chowk,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-07-24,19,39,Thursday,0,0,1,28.726198,77.080973,4,0.367,Low,0,Confirmed
DEL-FIR-2025-103984,West,Tilak Nagar,Mayapuri Industrial Area Phase 2,Industrial & Warehouse Estates,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-10-07,20,15,Tuesday,0,0,1,28.634195,77.129013,4,0.471,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-103985,Outer-North,Samaypur Badli,Shahbad Dairy Area,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-05-24,8,35,Saturday,1,0,1,28.755018,77.11477,3,0.535,Medium,0,Confirmed
DEL-FIR-2025-103986,North,Timarpur,Delhi University North Campus Arts Faculty,Educational & Campus Environs,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-04-07,2,52,Monday,0,1,0,28.686408,77.211316,4,0.646,Medium,0,Confirmed
DEL-FIR-2025-103987,Dwarka,Dwarka North,Dwarka Sector 10 District Court & Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-19,23,42,Friday,0,1,0,28.581096,77.054939,3,0.603,Medium,0,Confirmed
DEL-FIR-2025-103988,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-12-11,3,6,Thursday,0,1,0,28.646784,77.316068,4,0.736,High,1,Confirmed
DEL-FIR-2025-103989,Outer-North,Bawana,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-06-21,2,0,Saturday,1,1,0,28.881326,77.126829,3,0.53,Medium,0,Confirmed
DEL-FIR-2025-103990,North-West,Ashok Vihar,Model Town 2 Gujranwala Town,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-05-14,4,15,Wednesday,0,1,0,28.706051,77.1862,2,0.437,Medium,0,Confirmed
DEL-FIR-2025-103991,North-West,Ashok Vihar,Wazirpur Industrial Area,Industrial & Warehouse Estates,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-12-14,22,12,Sunday,1,1,0,28.696376,77.166673,2,0.586,Medium,0,Confirmed
DEL-FIR-2025-103992,Rohini,Prashant Vihar,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-09-27,4,55,Saturday,1,1,0,28.741407,77.129178,3,0.77,High,1,Pending Investigation
DEL-FIR-2025-103993,Dwarka,Dwarka North,Dwarka Sector 21 Metro Interchange,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-12-16,0,47,Tuesday,0,1,0,28.556818,77.055137,3,0.638,Medium,0,Pending Investigation
DEL-FIR-2025-103994,North,Kashmere Gate,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-08-05,10,37,Tuesday,0,0,1,28.663575,77.228032,2,0.455,Medium,0,Confirmed
DEL-FIR-2025-103995,Outer-North,Narela,Narela Food Park & Mandi,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-02-23,18,15,Sunday,1,0,1,28.846441,77.092155,3,0.647,Medium,0,Pending Investigation
DEL-FIR-2025-103996,Rohini,Prashant Vihar,Rithala Metro Terminal,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-06-21,0,46,Saturday,1,1,0,28.725253,77.110196,3,0.726,High,1,Confirmed
DEL-FIR-2025-103997,South-East,Lajpat Nagar,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-01-10,3,32,Friday,0,1,0,28.546691,77.252042,3,0.605,Medium,0,Confirmed
DEL-FIR-2025-103998,Rohini,Rohini Sector 18,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-09-14,4,4,Sunday,1,1,0,28.718972,77.115456,4,0.811,High,1,Confirmed
DEL-FIR-2025-103999,South-East,Okhla,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-08-05,21,16,Tuesday,0,0,0,28.550964,77.252612,3,0.455,Medium,0,Confirmed
DEL-FIR-2025-104000,North-West,Ashok Vihar,Wazirpur Industrial Area,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-02-02,2,48,Sunday,1,1,0,28.70035,77.164242,4,0.799,High,1,Confirmed
DEL-FIR-2025-104001,North-West,Model Town,Netaji Subhash Place Commercial Hub,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-11-26,8,12,Wednesday,0,0,1,28.69241,77.152034,4,0.592,Medium,0,Confirmed
DEL-FIR-2025-104002,South,Malviya Nagar,Saket Select Citywalk Environs,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-03,1,23,Monday,0,1,0,28.530054,77.21841,3,0.634,Medium,0,Pending Investigation
DEL-FIR-2025-104003,South-East,Lajpat Nagar,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-03-04,17,12,Tuesday,0,0,1,28.548049,77.256573,3,0.542,Medium,0,Confirmed
DEL-FIR-2025-104004,Shahdara,Farsh Bazar,Vivek Vihar Block B,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-03-17,1,48,Monday,0,1,0,28.668414,77.315387,3,0.566,Medium,0,Confirmed
DEL-FIR-2025-104005,South,Malviya Nagar,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-03-08,22,29,Saturday,1,1,0,28.541784,77.207443,3,0.716,High,1,Confirmed
DEL-FIR-2025-104006,North-East,Jafrabad,Seelampur Metro & Market Chowk,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-10-11,0,37,Saturday,1,1,0,28.670051,77.26735,4,0.803,High,1,Confirmed
DEL-FIR-2025-104007,Outer,Paschim Vihar,Paschim Vihar Jwala Heri Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-02,11,55,Sunday,1,0,0,28.67448,77.10953,3,0.66,High,1,Confirmed
DEL-FIR-2025-104008,East,Preet Vihar,Laxmi Nagar Vikas Marg Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-10-21,20,34,Tuesday,0,0,1,28.632803,77.278917,4,0.526,Medium,0,Confirmed
DEL-FIR-2025-104009,East,Laxmi Nagar,Preet Vihar Commercial Complex,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-04,22,17,Friday,0,1,0,28.648618,77.290633,3,0.7,High,1,Confirmed
DEL-FIR-2025-104010,South-West,RK Puram,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-08-22,2,41,Friday,0,1,0,28.559725,77.157303,2,0.566,Medium,0,Pending Investigation
DEL-FIR-2025-104011,Central,Rajinder Nagar,New Delhi Railway Station Gate 2,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-07-26,17,42,Saturday,1,0,1,28.64187,77.22315,2,0.487,Medium,0,Confirmed
DEL-FIR-2025-104012,New Delhi,Connaught Place,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-06-19,0,32,Thursday,0,1,0,28.632276,77.214828,3,0.739,High,1,Confirmed
DEL-FIR-2025-104013,Central,Daryaganj,New Delhi Railway Station Gate 2,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-07-05,18,2,Saturday,1,0,1,28.640237,77.221538,3,0.597,Medium,0,Pending Investigation
DEL-FIR-2025-104014,Dwarka,Dwarka Sector 23,Dwarka Sector 21 Metro Interchange,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-06-11,14,36,Wednesday,0,0,0,28.551789,77.059744,4,0.666,High,1,Confirmed
DEL-FIR-2025-104015,South,Malviya Nagar,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-01-28,0,8,Tuesday,0,1,0,28.543587,77.207529,2,0.589,Medium,0,Confirmed
DEL-FIR-2025-104016,Central,Paharganj,Daryaganj Sunday Book Market Area,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-18,5,3,Thursday,0,1,0,28.65059,77.239822,3,0.619,Medium,0,Pending Investigation
